14_12	cjhrt rnlg bvl 	 ks 	 vabxq
4_6		 dwbn 	 khvd xurpb hgr
4_6	tcvma arsd 	 cjhrt 	 xurpb
4_6	cxj em em cxj 	 tyhfl 	 xpfh xh lirjt
15_16	rnlg 	 nr 	 ozv npkji
15_16		 omlt 	 ozhkl ib kytnc opkbh
15_16	cenzb rp 	 tbzh 	 ib
15_16	zxy yw zxtrg 	 kytnc 	
19_12	akqw vawin 	 swb 	 kb
19_12	omh vabxq rnlg 	 mv 	 kb rn xyn
19_12	kic 	 zxy 	 rnlg eh
11_13		 gfsrc 	
11_13	khvd tbzh 	 eh 	 hgr nr
11_13	yajgk omlt 	 khvd 	 hd yw
1_10	kwejo vnbf 	 rnlg 	
1_10	kmbd 	 em 	 snm zxtrg
1_10	qs zxy 	 ovq 	 cjhrt
3_16	gfsrc 	 wnk 	 ib zxtrg
3_16	lirjt 	 uoyxf 	
3_16		 ad 	 xyn gfsrc xurpb khvd
3_16	tcvma 	 cenzb 	 ks wnk hs vnbf
2_18	yajgk omlt 	 omh 	 es lps ozv
2_18	ku qs abgc 	 ak 	 ukhbn qs xh tbzh
2_18	opkbh tyhfl 	 rn 	 mfvt oicel
3_19	arg em cfs 	 cfs 	
3_19	twygo vabxq 	 atds 	 ks xyn
3_19	bjfs 	 fdbv 	
10_8	mfvt kic em 	 abzxw 	 cjhrt
10_8		 qtd 	 emns swb
0_3	ov oicel xyn 	 vawin 	 gfsrc xyn dwbn
0_3	cenzb npkji oicel rmg 	 dvr 	 xyn bur eurjf
0_3	nzr 	 xg 	 dvr nzr wzr
0_3	vfim qtd ks wnk 	 ztu 	 rpb zsl
8_6	em 	 tyhfl 	
8_6	bacj 	 bjfs 	 bacj akqw
8_6	kic wzr em 	 dwbn 	 gin
15_1	dqmec lps ozv 	 qeg 	 cjhrt pjn hs
15_1	aowf 	 fuwyi 	 cenzb rh vabxq
15_1	cfs dqmec pjn hs 	 lvhm 	 hkgm ak ad bur
9_9	hmb av 	 rp 	 ovq
9_9	bur fuwyi 	 sd 	 ovq
9_9	bur av 	 tbzh 	 av cfs bjfs
9_9	xpfh tbzh 	 qeg 	 hmb ad es migw
5_1		 abzxw 	 vnbf gr edpmj
5_1	bs fdbv ybov 	 swb 	 nbtz cjhrt ak lps
15_7	tyhfl es ra 	 kb 	 qeg ib qkpg
15_7	em 	 vnbf 	 qeg zsl cfs
18_11		 oicel 	 emns hgr
18_11	hgr 	 xurpb 	 hd
18_11	lps hkgm 	 omh 	 qs zxy
18_11	xurpb tbzh swb hgr 	 arsd 	 uoyxf hgr eh bf
12_1		 gr 	 kb eh cenzb
12_1	ufp bf 	 vabxq 	 kb eh qs zxy
12_1	sd tbzh bf rnlg 	 snm 	 hs nbtz
12_1	ib zxtrg rnlg 	 mv 	 bvl zxy abgc
8_8	dqmec by em 	 dvr 	 em migw
8_8	migw gx em gin 	 vawin 	 typm cxj
13_2	sd xurpb 	 bf 	
13_2	arsd 	 dklyp 	 atds bacj
2_5	akqw 	 rh 	 migw hmb bur
2_5	ybov vawin 	 bacj 	 lirjt ybov
5_11	ybov 	 hs 	 bur
5_11	emns swb uoyxf 	 av 	 xg kmbd typm
18_3	qs ukhbn 	 ybov 	 yajgk rnlg
18_3	qtd vfim 	 gfsrc 	 atds
18_3	omh zxy 	 nzr 	 edpmj
18_3	ukhbn 	 ozv 	
4_7	lumt fdbv xurpb khvd 	 dqmec 	
4_7	abzxw rpb xpfh tbzh 	 ovq 	 xpfh xh ybov
4_7	tbzh xh 	 zxy 	 xh xpfh ovq
12_12	vawin bacj 	 hs 	 kb rn mv opkbh
12_12		 dklyp 	 kb rn
1_4	abzxw zsl pjn gr 	 tyhfl 	 xurpb qeg
1_4	rmg pjn hs 	 aowf 	 gr pjn
9_7		 xurpb 	 qeg migw gx
9_7		 kb 	 av eurjf bur eurjf
9_7	ib aowf 	 rpb 	 rpb ra ztu snm
9_7	dwbn 	 omh 	 fuwyi eurjf bur
1_7	aowf rpb aowf 	 qtd 	
1_7	abzxw zsl 	 cjhrt 	 ra aowf atds
1_7	rpb 	 ak 	 hs cxj typm
1_7	pjn nbtz 	 wnk 	 rpb cjhrt hs
4_7	oicel 	 npkji 	 tbzh
4_7	kb bvl qeg ra 	 srpq 	 rn
14_13	rh 	 tyhfl 	 ufp ufp vabxq
14_13		 ztu 	 bjfs opkbh
14_13	zxy vabxq twygo 	 ufp 	 twygo vfim qtd
9_0	vawin yigk hmb 	 yajgk 	 ov srpq vawin
9_0	fdbv ov oicel 	 yigk 	 rmg mfvt
9_0	cfs dqmec 	 gx 	 rmg srpq vabxq twygo
9_0		 tyhfl 	 rp
5_3	rpb aowf lirjt vawin 	 zxy 	 akqw yigk bacj akqw
5_3	yigk bacj 	 djt 	 gfsrc ks
14_14	npkji ozv twygo ex 	 ztu 	 omh cxj wzr
14_14	yajgk 	 dqmec 	 zxy ukhbn
14_14	ufp twygo 	 eh 	 hkgm cenzb
9_14	bs ad fuwyi 	 tyhfl 	 omlt abgc
9_14	omh twygo 	 bs 	 ex omh em
9_14	kmbd lvhm ufp 	 hd 	 hmb
16_4	gin xurpb khvd 	 bjfs 	 ib bjfs
16_4	yw 	 zxtrg 	 ozhkl rmg ov
18_4	lvhm xh sd 	 wnk 	 yajgk qs abgc
18_4	qtd vfim tbzh 	 nbtz 	 xurpb sd ak cenzb
15_14	uoyxf swb 	 ufp 	 vabxq ex
15_14	ex 	 abgc 	 twygo omh
17_8	jcfvh 	 tbzh 	 by pgns
17_8	by 	 kwejo 	 jcfvh nr npkji
17_8	djt jcfvh djt 	 gin 	 fdbv abzxw ra
7_19	zsl 	 snm 	 dqmec bjfs tcvma
7_19	zsl 	 rn 	 ra
7_19	gr kytnc mv 	 wnk 	 ra ex
7_19	rpb 	 bs 	 cfs hs nbtz
13_13	arsd dwbn 	 cfs 	 oicel
13_13	bs fdbv arsd 	 vabxq 	 eurjf ad
13_13	em arsd 	 ak 	 djt nr
14_11	zxy qs uoyxf hgr 	 hmb 	 uoyxf ku kwejo
14_11	omh twygo 	 kic 	 twygo ex vabxq omh
14_11		 es 	 uoyxf swb
16_16	ztu ku ozhkl 	 rn 	 ozhkl qkpg lumt jcfvh
16_16	rp 	 xurpb 	 qkpg
13_1	vabxq 	 aowf 	 tcvma
13_1	xurpb khvd pjn 	 rh 	 es
13_1	gr 	 em 	 gr vnbf
13_1	yajgk abgc 	 mv 	 vnbf pjn eurjf
15_16	nbtz pjn lps cenzb 	 lps 	 qkpg ex
15_16	pjn hs 	 bjfs 	 ozv lps
15_16	lps ozv ak npkji 	 atds 	 yw sd
15_16	xg emns 	 ozv 	 ib
5_18	abzxw qeg yajgk zxy 	 hs 	
5_18		 qeg 	 qs
3_14	em xyn 	 kwejo 	 ks zxtrg qkpg
3_14	rnlg 	 hd 	 dvr wnk
3_14	tyhfl migw twygo vabxq 	 yw 	 omh ks dvr
3_14	rh twygo 	 kwejo 	 nzr wnk ovq
5_18	ukhbn qs 	 hgr 	 ybov abgc
5_18	ks nzr 	 omlt 	 ybov ovq gin
5_18	dvr 	 rmg 	 qs ukhbn eh bvl
5_18		 ad 	 qs omlt cjhrt vnbf
12_16	kic by 	 arsd 	 gin
12_16	npkji ak ib 	 xurpb 	 yw qkpg jcfvh bs
12_16	swb qkpg 	 gr 	 rn dqmec
12_16		 kmbd 	 rnlg ozhkl yw
10_2	dwbn atds ku edpmj 	 nr 	 pgns aowf abzxw
10_2	ztu 	 fuwyi 	 qtd
16_11	ib 	 abzxw 	 swb uoyxf qs omlt
16_11	edpmj 	 khvd 	 xg
16_11	by arg 	 srpq 	 ztu snm
16_11	so rmg qkpg ib 	 bf 	 wzr typm
13_5	gr nbtz pmj 	 swb 	 rmg
13_5	pmj arsd 	 es 	 lirjt vawin em by
13_5	pjn hs 	 tyhfl 	 pmj
13_5	vawin 	 em 	 eh
14_3	yajgk 	 abgc 	 dvr ks ufp twygo
14_3	nzr ks 	 aowf 	 nbtz gr
14_3	xg 	 rh 	 nzr edpmj kwejo
2_0	ozv 	 vawin 	
2_0	qtd gx 	 pgns 	 mfvt xpfh
2_0	xurpb oicel rmg 	 vabxq 	
2_0	ov mfvt ov 	 pjn 	 migw ib
2_15	cenzb 	 by 	 ukhbn
2_15	ak 	 atds 	 twygo
2_15	kb qtd 	 bur 	
3_4	jcfvh nr wnk nzr 	 ra 	 tbzh bs
3_4	wnk nzr 	 lumt 	 tbzh khvd lps
1_19		 xurpb 	 bvl
1_19	atds tcvma 	 nzr 	 nbtz ks
1_19	nbtz vnbf 	 xh 	 akqw vawin
2_18	emns hgr 	 pmj 	 tyhfl kic gin
2_18	qtd 	 ovq 	 abgc ra
0_15	sd xurpb rmg so 	 ks 	 lps abzxw
0_15	rp qkpg ozv 	 zxtrg 	 rmg
9_10	bur fuwyi 	 pgns 	 eurjf bur
9_10		 by 	 kwejo snm
6_4	bvl sd xpfh 	 qeg 	 xh xpfh
6_4		 arsd 	 wzr typm bs nr
3_7	so ra zsl 	 tyhfl 	
3_7	omh ks 	 cenzb 	 qeg xurpb
19_16	opkbh 	 sd 	 yw ozhkl
19_16	twygo ufp yw 	 ad 	
19_16	ztu edpmj zxtrg ib 	 vawin 	 bjfs cfs
17_12	cjhrt pjn bs 	 hmb 	 djt
17_12	by gin rn rnlg 	 bjfs 	 eh rn djt jcfvh
17_12	abzxw 	 akqw 	 eh dqmec kytnc
18_19	zxy zxy 	 bacj 	 bjfs mv srpq
18_19		 mv 	 ukhbn
18_19	abgc ukhbn 	 jcfvh 	 cfs
18_19	xpfh omlt abgc 	 ovq 	 omlt abgc ib ozhkl
13_18	kmbd lvhm pmj 	 lumt 	 rmg
13_18	typm yajgk ukhbn 	 wzr 	 ukhbn yajgk
1_8	em gin kic em 	 dwbn 	 cjhrt
1_8		 ozhkl 	 em yw
1_8	dqmec gr nbtz 	 dklyp 	 vnbf pjn
11_2	xpfh tbzh qtd gx 	 tbzh 	 gx es migw
11_2	uoyxf 	 qkpg 	 qs zxy
11_2	pmj tcvma 	 mfvt 	
17_6	pmj dwbn lumt djt 	 zxtrg 	 typm
17_6	lvhm typm 	 hs 	 typm
6_16	jcfvh nr typm lvhm 	 wzr 	 lvhm wzr xg hgr
6_16	hmb 	 kb 	 ib qkpg rp
14_10	rpb 	 bs 	 snm edpmj typm em
14_10	dwbn atds ufp ex 	 vfim 	 dklyp dwbn
13_5	xh khvd 	 pgns 	 abgc omlt
13_5	dwbn pmj arsd 	 vabxq 	 yigk hmb fuwyi
16_2	arg yw 	 hkgm 	
16_2	fdbv nr qkpg 	 bur 	 gx migw dvr
19_17	zxtrg 	 aowf 	
19_17	fuwyi eurjf fdbv 	 qkpg 	 fdbv hgr xg
19_17	bs djt 	 kytnc 	 kytnc opkbh lps cenzb
18_10	arsd 	 edpmj 	 zxy hkgm
18_10	kmbd qs 	 mv 	 ztu snm akqw lirjt
18_10	snm pgns 	 pjn 	 zxy emns
18_10	emns ku snm 	 zxy 	
3_2	snm kwejo 	 xh 	 qtd
3_2		 pmj 	 mv cfs
5_8	rh by 	 kwejo 	 bacj yigk
5_8	bacj gin 	 edpmj 	 yigk lirjt pgns
9_5		 arsd 	
9_5	arg bur ad 	 hgr 	 bacj akqw bjfs mv
11_14		 omlt 	 ufp omh
11_14	akqw yigk 	 atds 	 omh ufp
11_14	cenzb npkji ex 	 xurpb 	 emns
13_10		 ad 	 ztu snm rpb ra
13_10		 dwbn 	 ztu hkgm
13_10	snm 	 vawin 	 ku snm omlt yajgk
6_18	wzr 	 tbzh 	 yajgk bur
6_18	abgc wzr typm 	 em 	 zxy
6_18	ex wzr 	 bf 	 cxj kytnc
7_5	xyn zsl 	 lumt 	 qs omlt
7_5	rnlg aowf 	 cenzb 	 nzr
7_5	atds arsd abzxw ra 	 ufp 	 omh vabxq
7_3	ak lps gfsrc dvr 	 tyhfl 	 eurjf
7_3	nr bs ks 	 ybov 	 dqmec
7_3		 abzxw 	 em typm
0_19	rmg so 	 hd 	
0_19	oicel ov 	 gr 	 kytnc opkbh bacj yigk
7_8	ra 	 tcvma 	 zsl rpb rmg
7_8	uoyxf gin arg 	 sd 	
7_8	qtd es 	 ovq 	 arg by vabxq
7_8	rnlg bvl arg gin 	 bjfs 	 zxy
4_1	bvl kb 	 pjn 	 sd khvd snm kwejo
4_1		 es 	 pjn gr
4_1	atds vnbf pjn 	 ov 	
4_1	gr 	 dvr 	 cenzb ak
13_18	yajgk abgc 	 ks 	 ukhbn hkgm ozv
13_18	qs 	 wnk 	 dklyp dwbn xpfh sd
12_6	tcvma atds typm 	 lps 	 cxj em edpmj kwejo
12_6	hmb 	 ib 	 kb twygo rh
19_0	cenzb ak oicel srpq 	 aowf 	 oicel
19_0	oicel so 	 so 	
9_19	hs bjfs cfs 	 gx 	 dqmec kytnc abgc
9_19	bacj 	 hkgm 	 bur khvd
9_19	bur 	 qs 	
16_1	vnbf 	 gx 	 rp
16_1	qs yajgk ib yw 	 bur 	 pjn kb rn
16_1	yw 	 fdbv 	 vnbf kmbd
16_1	omh ufp hs pjn 	 ex 	 yw ak
2_5	dwbn ybov 	 jcfvh 	 qeg
2_5	vawin 	 hgr 	 tcvma
14_6	fuwyi typm cxj 	 hkgm 	 omh ex rh ex
14_6	kmbd 	 dvr 	 fuwyi
14_6	vfim 	 rn 	 ufp vabxq tbzh xurpb
1_16	typm gr pjn 	 xpfh 	 vnbf kb bf
1_16	ib 	 qs 	 nbtz dwbn
1_16	ex 	 ozhkl 	 ozhkl
1_16	cjhrt hs 	 vabxq 	
2_18	yigk 	 pmj 	 kic
2_18	lps cenzb 	 ozv 	 yajgk abgc fdbv bs
2_18	es 	 wzr 	 zxy aowf rpb
3_12	xh xpfh 	 arg 	 bf qeg
3_12	bf 	 zsl 	
3_12	mv bjfs rn bf 	 cfs 	 dvr nzr emns
6_13	tcvma arsd 	 akqw 	
6_13		 zxy 	
6_13	kb eh tcvma pmj 	 jcfvh 	 em lvhm yw
6_13	omlt zxy dklyp dwbn 	 bs 	 arsd pmj cenzb ozv
4_3	by 	 wzr 	 xh
4_3	mv bjfs ks gfsrc 	 khvd 	 vnbf
17_9	aowf qeg 	 ib 	 bs
17_9	tyhfl nr 	 fdbv 	
17_9	rnlg av fuwyi 	 ku 	 eurjf hmb jcfvh
13_13	tcvma arsd 	 qs 	 arsd atds
13_13	pmj atds 	 bvl 	 dwbn dklyp
13_13	bf rn 	 rp 	 pmj dklyp
8_6	wzr em by 	 emns 	 kic
8_6		 djt 	
8_6	edpmj em ovq 	 hkgm 	 wzr kmbd
18_15		 by 	 cenzb ak
18_15	ukhbn 	 ukhbn 	 sd xh
5_0	djt oicel 	 qeg 	 yigk
5_0	by oicel 	 rn 	 oicel yigk ybov
10_19	yigk bjfs cfs 	 edpmj 	 dwbn
10_19	opkbh mv 	 rh 	 mv bjfs srpq rmg
10_19	rpb ku ztu 	 pmj 	 snm ztu
10_19	dqmec 	 hkgm 	 mv
9_19	hmb 	 rn 	 eurjf ad
9_19	bs 	 vawin 	 opkbh
3_3		 dklyp 	 ks gfsrc lirjt
3_3	ks gfsrc 	 xurpb 	 gfsrc dwbn
3_3	edpmj snm nzr 	 djt 	 wnk dvr rn bf
3_3	gr gfsrc wnk 	 hmb 	 lumt djt
15_4	npkji hkgm 	 zsl 	 xurpb khvd xh
15_4	dwbn cenzb lps 	 omh 	
11_0	ov oicel xg 	 eh 	 srpq sd
11_0	yajgk qs srpq 	 ad 	 mfvt xg
9_10	atds kwejo snm 	 rp 	 aowf
9_10	ufp twygo 	 abzxw 	
5_15	gfsrc xyn cenzb 	 dwbn 	 ozv gin ovq
5_15	bjfs bacj lirjt 	 dqmec 	 ybov lirjt mv kytnc
5_15	vawin yigk 	 twygo 	 yigk so
5_15	ovq em 	 hs 	 lirjt ybov
6_2		 opkbh 	 qtd gx bjfs
6_2	by migw 	 xyn 	 typm
6_2	tbzh wzr 	 kwejo 	 qtd tyhfl cenzb
14_19	ufp 	 gr 	
14_19	xg uoyxf bjfs dqmec 	 abgc 	 mv ufp
5_10	npkji bacj lirjt 	 xpfh 	 ztu dqmec
5_10	lps 	 edpmj 	 kwejo ku
3_8	fdbv gin kic 	 gx 	 arg
3_8		 xpfh 	 gfsrc vawin
6_5	wzr 	 npkji 	 kmbd wzr rnlg rn
6_5	rn 	 tbzh 	 cxj lvhm
6_5	kb typm lvhm 	 hkgm 	 kmbd vnbf
6_5	ukhbn qs 	 ovq 	 yigk vawin ks
7_10	aowf abzxw 	 ozhkl 	 kwejo snm abzxw aowf
7_10	yw qkpg 	 xg 	 zsl qeg
7_10	jcfvh bs ra aowf 	 lps 	 aowf rpb akqw lirjt
7_10	zsl ra 	 rpb 	 ra
5_0	bacj 	 gr 	 vawin ybov
5_0	em 	 mfvt 	 srpq kb bf
10_1		 xh 	 pgns ztu ukhbn
10_1	nbtz cjhrt 	 fuwyi 	 by gin
0_9	av hmb 	 wzr 	 hmb av eh rnlg
0_9	rmg mfvt 	 ad 	 ozv
0_9	rpb aowf 	 khvd 	
13_17	ozhkl 	 tcvma 	 pmj dklyp so
13_17		 aowf 	 pmj dqmec
13_17	bs 	 wzr 	 tcvma vfim
4_8	ad av kic em 	 zxtrg 	 xpfh yigk lirjt
4_8	pmj dklyp 	 pmj 	 kic ufp
4_8	ov 	 xh 	 arg
4_8	qeg rpb tbzh 	 ukhbn 	 em arsd
0_8	so oicel 	 bvl 	 mfvt
0_8	arg em 	 oicel 	 kic by kytnc
0_8	npkji cenzb srpq mfvt 	 so 	 so gin
0_8		 bf 	 so vabxq
12_12	ybov vawin bf 	 tbzh 	
12_12	nr djt bf 	 kmbd 	 bf opkbh
3_11	es wnk 	 dklyp 	 ex omh
3_11	gfsrc 	 dvr 	 lirjt akqw
3_11	xpfh 	 typm 	 ku
11_5	ra 	 wzr 	 yigk
11_5		 oicel 	 yigk lirjt
11_5	xpfh yigk 	 rpb 	 akqw yigk
11_5		 ku 	 hgr
17_2	rn djt 	 ku 	 av
17_2	gin 	 rp 	 snm
17_2	nbtz 	 vabxq 	 vfim es ukhbn
18_8	gin gin 	 hd 	 xh xurpb
18_8	mv opkbh 	 abzxw 	
15_11	em hd emns 	 kytnc 	 hd rnlg
15_11	hgr uoyxf 	 omh 	 swb ak ozv
8_12	lps npkji 	 hkgm 	 jcfvh
8_12	ybov vawin rn 	 ak 	 kic by
8_12	ov 	 qkpg 	 gin cenzb
15_14	rh 	 rmg 	 ufp
15_14	vnbf nbtz npkji 	 bs 	 lps npkji
15_14	emns vabxq 	 ks 	 hkgm
15_14	twygo 	 opkbh 	 lps akqw vawin
2_0		 twygo 	 so yw ozhkl
2_0		 omlt 	 srpq eh
2_0	dklyp ov oicel 	 arsd 	 ov kic
0_17	arg ovq bs 	 cxj 	 srpq qs yajgk
0_17	cxj srpq 	 dqmec 	 srpq
0_17	bf bvl djt lumt 	 jcfvh 	 pgns ztu
0_17	aowf 	 eh 	 oicel mfvt
8_11	kic 	 bf 	 hd emns
8_11	hgr emns 	 tbzh 	
8_11	tcvma xg 	 qs 	 kic hgr emns
6_18		 twygo 	 ov oicel
6_18	ex omlt qs 	 wnk 	 yajgk
6_18	ukhbn qs 	 bvl 	 wzr av hmb
6_18	qkpg 	 edpmj 	 em mv dqmec
5_7	omlt abzxw aowf 	 tbzh 	
5_7	bacj lirjt 	 vabxq 	 ybov bacj
5_7	vawin ybov vawin 	 qs 	 gr
5_7	yigk 	 fuwyi 	 akqw
9_2	ov so 	 ra 	 ks dvr
9_2	tyhfl 	 tbzh 	 bacj
9_2	srpq gx 	 cxj 	 kytnc opkbh
9_2	bur eurjf 	 qtd 	 abgc omlt
13_18	ukhbn 	 nbtz 	
13_18	arsd dklyp 	 yigk 	 uoyxf
10_5	hgr 	 rn 	
10_5	snm bacj 	 ztu 	 pmj
10_5	hkgm edpmj ku 	 xpfh 	
1_2	ak cenzb tyhfl gx 	 gfsrc 	 hs cjhrt ukhbn qs
1_2	xurpb vfim qtd 	 qeg 	 zsl abzxw
1_2	vfim 	 by 	 nbtz ztu
1_2	qtd tyhfl gr 	 gr 	 pjn hs rp qkpg
17_2	qs omlt djt fdbv 	 yigk 	 tyhfl vfim atds
17_2	khvd djt lumt 	 bvl 	 migw
17_2	qs vfim es 	 rh 	 bs lumt
17_2	snm migw 	 bf 	 fdbv nr xurpb
6_14		 zxy 	 migw
6_14	em 	 eh 	 lvhm
6_14	khvd xpfh wzr 	 qs 	 atds tcvma
8_15	bf em 	 zxy 	 pjn
8_15	oicel 	 npkji 	 ak npkji gin
8_15	lvhm typm arg 	 gr 	
18_4	lumt 	 bvl 	 yajgk omlt
18_4	sd 	 oicel 	 xh
18_4	qs yajgk 	 xurpb 	 abgc hmb
18_4	yajgk qs 	 gr 	 tbzh
7_11	hkgm cenzb 	 snm 	
7_11	nzr gfsrc ra qeg 	 twygo 	 hd kwejo ztu
7_11	hgr 	 yigk 	 khvd
2_1	gx nbtz gr 	 eurjf 	 pjn dvr gfsrc
2_1	qeg rpb 	 ak 	 es khvd xurpb
2_1		 pjn 	 migw tyhfl zxy
2_1	srpq 	 gfsrc 	 nbtz so
6_11	gr typm em 	 kic 	 wzr typm bur eurjf
6_11	rp ib 	 zxy 	 typm kmbd emns uoyxf
6_11	vfim cxj 	 arsd 	 emns
6_11		 fuwyi 	 kmbd lvhm dklyp
15_2		 by 	 vfim lirjt
15_2	av qtd 	 jcfvh 	 hkgm wzr kmbd
15_2	arsd tcvma migw 	 mv 	 cenzb npkji
16_4	rp zxtrg 	 ozhkl 	 xh xurpb
16_4	ku edpmj qkpg yw 	 tyhfl 	 tbzh
16_4	sd 	 kwejo 	 tbzh aowf
19_15	qkpg zxtrg 	 hgr 	
19_15	dqmec mv 	 ufp 	 rp ib
19_15	qs bjfs 	 bvl 	 kytnc
12_1	bacj cjhrt 	 migw 	 bvl fuwyi bur
12_1	xurpb khvd 	 bjfs 	
3_9	em lvhm 	 cjhrt 	 hmb
3_9	arg ks dvr 	 jcfvh 	 gfsrc nzr hkgm
1_4		 swb 	 gr vnbf
1_4	cfs 	 mv 	 nbtz yw
13_16	kb bvl pmj atds 	 yajgk 	 migw es
13_16	bvl rp yw 	 mv 	 gx vfim
13_16	ib 	 ra 	 qkpg nbtz
14_13	omh 	 ozhkl 	 twygo
14_13	atds vabxq 	 dwbn 	 dwbn tcvma dvr
14_13	hkgm 	 ozv 	 atds
3_1	bacj yigk gr 	 pmj 	 nbtz gr
3_1		 ufp 	 vnbf pjn rh
12_16	zxtrg ozhkl 	 lirjt 	 bf rnlg ztu ku
12_16		 zxtrg 	 kb rn dklyp
12_16	rmg qkpg 	 zxtrg 	 gin by
13_5		 yigk 	 vawin
13_5		 djt 	 tcvma atds
14_2	hmb ex ufp 	 bur 	 swb hd
14_2	gin arg vabxq 	 av 	 rh yigk
14_2	xurpb xpfh ex 	 djt 	 yajgk ukhbn
14_2		 vnbf 	 aowf rpb
2_12	cxj es vfim 	 xh 	 kb
2_12	rnlg bvl 	 xyn 	 rpb
2_12	es migw rnlg 	 em 	
2_12	bvl 	 ak 	 by
3_7	rpb 	 xyn 	 dvr dqmec
3_7	wnk nzr 	 zsl 	
3_7	av ks 	 migw 	 abzxw yw
3_7	xyn ks 	 pgns 	 ra xyn dvr
17_2	cjhrt vnbf migw 	 hgr 	 typm cxj
17_2	nr qtd 	 vabxq 	 gx rmg oicel
17_2	bf bvl lumt 	 vawin 	 migw
17_2	gr hs 	 qeg 	 nr emns
0_18	xpfh oicel ov 	 bacj 	 mfvt bs
0_18	ozhkl 	 nzr 	 qs abgc ozv
0_18	tbzh xh rmg 	 nbtz 	 mfvt rmg
17_3	sd xpfh fdbv 	 migw 	 ra
17_3	aowf djt 	 so 	 fdbv djt tbzh xpfh
17_3	nzr xyn 	 gr 	 lumt
17_3	jcfvh 	 fuwyi 	 nzr em arg
2_15	npkji ozv 	 qeg 	 cenzb hkgm
2_15	arg 	 uoyxf 	 ak npkji
3_17	bs djt nzr gfsrc 	 dqmec 	 bjfs opkbh
3_17	jcfvh nr bs 	 kmbd 	 lumt mv cfs
3_17	xh 	 ex 	 nzr
0_11	ov so hd 	 ex 	 uoyxf xg rmg
0_11		 gx 	 pgns
0_11		 kytnc 	
18_19	eurjf 	 rh 	
18_19	edpmj ku 	 av 	 ex rh
12_10	migw vfim 	 qkpg 	 bacj
12_10		 hgr 	 bvl rn cjhrt pjn
12_10	edpmj 	 es 	 eh
1_11		 by 	 ku pgns
1_11	emns uoyxf 	 bvl 	
1_11	cjhrt pjn 	 tyhfl 	 ak
1_11		 ad 	 gr
10_10	omlt ku ztu 	 es 	 ku kwejo
10_10	edpmj snm 	 ak 	 edpmj ak npkji
10_10	tcvma ztu kwejo 	 gin 	
13_2	qtd 	 gx 	 aowf rpb
13_2	dklyp 	 ak 	 gx es mv
13_2	kwejo 	 hkgm 	 migw es
13_2	vabxq dwbn pmj 	 ozv 	 qtd khvd xpfh
8_15	kmbd lvhm 	 gfsrc 	 npkji
8_15	cenzb npkji cenzb npkji 	 abzxw 	 vabxq ex
4_16	hmb bur ozhkl ib 	 ks 	 av
4_16	wzr em xurpb xpfh 	 wzr 	 xpfh xurpb
4_16	qkpg 	 av 	
4_16	yw 	 ku 	 ex
10_16	snm 	 ozv 	 snm ztu
10_16	kb eh 	 tcvma 	 tbzh xurpb
13_18		 atds 	 ovq kic
13_18	ozv lps dklyp tcvma 	 nzr 	 arsd atds
6_9		 gfsrc 	 qtd
6_9	abzxw 	 ex 	 lvhm omlt yajgk
6_9	em wzr 	 qeg 	 bur hmb
6_9	eurjf fuwyi 	 cenzb 	 cxj typm
4_3		 atds 	
4_3	tbzh tbzh 	 khvd 	 rpb abzxw
8_13	eh by 	 pmj 	 tcvma gr nbtz
8_13	opkbh tcvma 	 omlt 	
15_9	npkji bur 	 swb 	 cenzb npkji jcfvh
15_9	fuwyi bur eurjf 	 fdbv 	 ozv ybov
15_9	eurjf av 	 lps 	 eurjf
17_16	lirjt akqw nr 	 hs 	 fdbv pgns
17_16	kmbd lvhm 	 zxtrg 	 ib kytnc
17_16	arsd lumt djt 	 ov 	 rp pjn
10_12	dqmec 	 dklyp 	 edpmj ztu
10_12	so kb rn 	 djt 	 bvl rn hs pjn
10_12	qeg rpb bf 	 zxtrg 	 ztu xurpb tbzh
10_12	hd bvl 	 zxtrg 	 eh bf mfvt so
18_17	arg ovq lumt 	 eurjf 	 ukhbn zxy nr
18_17	tbzh xh abgc yajgk 	 dwbn 	 bjfs
13_15	ku ztu dklyp 	 pjn 	 npkji hkgm
13_15	ak 	 cxj 	 hkgm lps ak
5_7		 ozv 	 nr
5_7	opkbh lirjt 	 yw 	 aowf zsl oicel
5_7	bacj 	 yigk 	 ybov
13_1	tcvma 	 tbzh 	 yigk lirjt
13_1	dklyp 	 xg 	 nbtz vnbf wzr typm
13_1	abgc dwbn 	 rnlg 	 dwbn cenzb
1_0	vabxq hs 	 qtd 	 kmbd
1_0	yw 	 nr 	 mfvt oicel tbzh
1_0	eh rn rmg so 	 by 	 qtd
1_0	gx nbtz pjn 	 ztu 	 gr cjhrt nbtz
10_11	bur 	 so 	 snm atds dklyp
10_11		 bvl 	 kwejo snm
10_11	ra aowf swb hgr 	 tcvma 	 hgr
18_11	opkbh xg 	 pmj 	 abgc nbtz cjhrt
18_11	hkgm ozv swb uoyxf 	 em 	 qs
0_18	qeg zsl qs 	 xurpb 	 xh
0_18	uoyxf rmg srpq 	 emns 	
0_18		 atds 	 ozhkl
0_11	arg gin hgr 	 omh 	 swb xg pmj dwbn
0_11	hgr uoyxf 	 yajgk 	 emns xg hkgm
0_11	vawin ybov mfvt rmg 	 zxtrg 	 rmg
0_11		 djt 	 typm
